 ,83.7486102,27.5593089
 ,83.7604934,27.5701866
 ,83.7486324,27.5621786
MOLIHSS College,85.3218837,27.6704412
Chitwan Sikshya Sadan English Boarding School,84.3444431,27.6715859
Bijeshwori Gyan Mandir Sainik Mahavidyalaya,85.2975626,27.7121657
SEDUCON Pvt. Ltd.,85.4216874,27.6729718
Mount Valley Collage,83.9885516,28.2383658
Shree Deepshikha Community Library,84.0652049,28.1500024
Bijeshwori Gyan Mandir Sainik Mahavidyalaya,85.2975256,27.7123934
Mai sewa Primary School,83.8132438,28.3702189
Janapremi Lower Secondary School,83.8002397,28.3550554
 ,85.2965478,27.7355047
Ankur Kindergarden,85.3310054,27.6978021
Occidental School ground,85.3307655,27.6964528
Evergreen School,84.4140945,27.7048891
Shri Bal Secondary school,87.5124757,26.5677193
Bal jyoti English boarding school,87.5153568,26.5623135
future light acadamy,83.6617046,27.5278732
shree ram naresh yadav adrasha HSS,83.538733,27.5097788
shri chipagadh. madhyamik bidhyalaya,83.5881159,27.515565
Dhamma Tarai,84.9078694,27.0808588
BIT (Birgunj Institute for Technology),84.8927382,27.0350363
Khairwa School,85.0037978,27.1222646
+ACM-,84.9619883,27.1353908
+ACI-Bakuliya Campus, Bakuliya+ACI-,84.9683181,27.1351768
Land Mark Secondary School,85.2774556,27.6870757
Gyankunj College,85.2908239,27.6934726
Gyankunj College,85.2908034,27.6933859
Nepal Academy of Tourism and Hotel Management (NATHM),85.2949151,27.6938831
+ACI-MIRD, TU+ACI-,85.3279023,27.6867144
Canvas Basanta Ritu English Boarding School,85.3167392,27.7266599
Nirvana College,85.3245594,27.6669947
Heritage College,83.9788319,28.2122835
Ideal public High school,81.628671,28.0556799
Cosmos International College,83.9905121,28.2260661
InfoMax College,84.0021435,28.2141475
Mahendra Multiple Campus,83.9905129,28.2196235
Bhadrakali Multiple Campus,84.0122044,28.2137445
Bal Sansar Higher Sec. B. School,87.343204,26.9759741
Deep English Secondary School,87.3431052,26.9763301
NCED Library,85.3718911,27.6867132
Musikot Multiple Campus,82.4533975,28.6282868
ni+AC0-laa montessori pre school and day care,85.327214,27.6810044
New Horizon HSBE,83.5464729,27.8604646
New Horizon Higher Secondary Boarding School,83.5431033,27.8678276
+ACI-Shree Ma Vi, Mithileshwor+ACI-,86.0017392,26.7947573
+ACI-Shree Ganesh Ma.Vi., Dukuchhap+ACI-,85.2918492,27.5868351
Nepal Army School,85.5190864,27.7082422
Shree Kalika Secondary School,85.4873336,27.7108191
Nyachapauwa Primary School,85.4328319,27.7170327
+ACI-Simrutu School, Muru, Rukum+ACI-,82.4346811,28.5764119
Malpi Science Lab,85.3288123,27.7236019
 ,80.5763572,28.7093356
 ,80.5777316,28.7088517
 ,80.5728575,28.7118361
 ,80.5765412,28.7100705
 ,80.575228,28.7146857
 ,80.5750795,28.710295
 ,80.5746707,28.7096947
SERC School,85.3299801,27.7308154
Campion College Kupondole,85.3127221,27.685245
kohinoor montessori,85.3789137,27.6420045
Hope and Dream Montessori School,83.5485244,27.86782
Milestone Preschool,85.3018757,27.6477986
mehs,85.3111202,27.7595355
 ,83.7270177,27.5654058
basantapur zenith,83.7249667,27.5688475
Dhuwarkot Basic School,83.9323208,28.1453302
IDA,85.3431051,27.7150729
Gunjanagar Higher secondary school,84.2992494,27.6406594
 ,84.125406,27.6393251
shree Adarsha Lower Secondary School,87.9255542,26.9112224
+ACI-Shree Mahakali Ma.Vi., Giran Chaur+ACI-,85.5551699,27.7880702
 ,85.3679829,27.733933
Shree Saraswati Ma. Vi. Katrait+AC0-7,85.9733702,26.7568786
 ,85.1406005,27.9222514
Nuwakot Adarsa Multiple Campus,85.1458909,27.8987595
+ACI-Rajeshwor nidhi Higher School, Nagrain+ACI-,85.9264557,26.6421526
+ACI-Shree Rastriya Ni Ma vi, Bega, Piparadi+ACI-,85.9360196,26.7520571
 ,84.4080862,28.3423695
 ,85.2936272,27.7020967
Tarapunja School,85.3377776,27.6620762
 ,85.4635281,27.5946004
Global pathshala,85.3687406,27.6726161
Gupteshwor Mahadev Bed Bigyan Pathsala,83.9575608,28.1893033
Universal English Boarding School,85.2940555,27.9179791
 ,85.3306095,27.7355573
Pragya Prathisthan Library,85.3208671,27.708691
Kathmandu Valley Public Library,85.3189543,27.6995778
Global College,85.3390309,27.7001962
SAIM College,85.3392005,27.7004709
 ,84.3871008,27.6149087
 ,85.3205277,27.705451
 ,85.2864019,27.7084271
 ,85.3629792,27.6748602
 ,85.3190476,27.7182484
 ,83.7071195,27.5649557
 ,83.7136112,27.569933
 ,83.7024363,27.5782736
 ,83.6974767,27.5845203
 ,83.7072558,27.5772422
Amarapur Early Child Development Center,85.3033404,27.6299702
+ACI-Shree Ma Vi, Sohani Mujelia+ACI-,85.9279584,26.7628891
Niharika English Boarding School,87.7581226,26.644605
Nepal College of Information Technology,85.3391845,27.6715034
Shree Adarsha Secondary School,82.5080889,27.8725253
Gyaan Kunja,85.2767752,27.6754184
 ,83.6709513,28.445746
Future Concepts,85.3473133,27.7176457
 ,86.2090159,26.6570576
College of Medicine,85.288699,27.7257376
Shree SUryodaya Secondary School,82.7292009,28.2459994
Jaljala English Boarding School,82.7305746,28.2474117
eurokids school,87.286342,26.4669655
 ,84.1793873,27.6640028
 ,84.1805952,27.6698626
 ,84.1854869,27.6708529
 ,84.1227046,27.6467441
 ,84.1913881,27.6779448
 ,85.3330253,27.6983103
 ,86.5727597,27.4580355
 ,86.6210553,27.4367565
 ,83.6708311,27.9418836
 ,80.6716028,28.9003802
 ,83.9934115,28.2232375
 ,83.6970293,27.5842723
 ,83.7210571,27.5830809
+//0A4P/9AKT//QC2//0A4P/9AKX//QCN//0A4P/9AKT//QCw//0A4P/9AKX//QCA- +//0A4P/9AKT//QC1//0A4P/9AKT//QC+//0A4P/9AKT//QCV//0A4P/9AKT//QC1//0A4P/9AKT//QC+//0A4P/9AKT//QCo//0A4P/9AKT//QC/- +//0A4P/9AKT//QCJ-. +//0A4P/9AKT//QCu//0A4P/9AKT//QC+-. +//0A4P/9AKT//QC1//0A4P/9AKT//QC/- (Shree Wakwani HSS),83.7107957,27.5980307
 ,83.7015435,27.5773163
 ,83.7070322,27.5649754
 ,83.7124547,27.5594074
 ,83.7063743,27.5222066
 ,83.7077519,27.5772232
 ,83.6964914,27.5747918
 ,83.6996134,27.5610034
madhyabindu college,84.1208167,27.6440848
Shree Sidhdanath ma.vi.Musepaani,80.2396487,28.9804775
 ,86.5841361,27.4580532
Siddhanath Ma.Vi.Musepaani,80.2396373,28.9804127
 ,85.0960383,27.6345759
 ,85.0943764,27.6341552
 ,88.1017945,26.6681653
+//0A4P/9AKT//QC4//0A4P/9AKX//QCA//0A4P/9AKT//QCm//0A4P/9AKX//QCN//0A4P/9AKT//QCn//0A4P/9AKT//QCo//0A4P/9AKT//QC+//0A4P/9AKT//QCl- +//0A4P/9AKT//QCu//0A4P/9AKT//QC+-.+//0A4P/9AKT//QC1//0A4P/9AKX//QCA-.+//0A4P/9AKT//QCu//0A4P/9AKX//QCB//0A4P/9AKT//QC4//0A4P/9AKX//QCH//0A4P/9AKT//QCq//0A4P/9AKT//QC+//0A4P/9AKT//QCo//0A4P/9AKX//QCA-,80.2397394,28.9807201
Bhrikuti secondry school,80.1774962,28.9685194
Baijnath secondry school,80.1762165,28.9704907
Sub+AC0-Overseering School(C.T.E.V.T),85.3064521,26.7635922
Aadarsh Primary School,87.305051,26.6474407
 ,85.3265651,27.6439945
 ,87.6661661,26.7376721
Shree Raktabachhala Primary School,84.9671555,27.813071
 ,85.5469663,27.6238748
 ,83.6532226,27.623796
 ,85.3271679,27.6619469
Kakling Uchha Ma Vi,85.9328908,27.5119724
 ,85.3293157,27.6449374
Dreampark Pre School,85.3385086,27.7387641
 ,85.5756086,27.6012902
 ,85.537986,27.6194075
 ,87.8875606,26.6413293
 ,87.8897124,26.6395679
 ,85.3345999,27.650306
Vishwa Jyoti English Boarding School,84.1811245,27.6688518
 ,87.103987,27.4013224
 ,85.2956151,27.6924624
 ,85.327966,27.7051735
 ,85.2956147,27.6928769
 ,85.2779402,27.6946945
 ,83.4455336,27.5106678
 ,82.5339767,27.8133097
 ,88.0426896,26.8961934
+ACI-Department of Music, Kathmandu University+ACI-,85.3437353,27.7168188
 ,83.5670646,28.3434401
Mirlung Star Xaviers English School,84.3710963,28.072493
Shree Shiva Pra Vi School,84.3694902,28.070034
Mahendra Multiple Campus,87.2751251,26.4454714
 ,87.6196194,26.6648843
 ,85.4129167,27.7495876
 ,83.698697,27.5561843
National Engineering College,81.6162513,28.0510439
Vidhyalaya Sikchak Pustakalaya,85.2989646,27.7032574
 ,84.8812126,27.0231906
 ,84.4067793,27.7072772
Janata Basic school,83.9960935,28.2889448
 ,85.2964194,28.2196176
Adarsh Vidya Niketan Secondary School,80.1758039,28.9712735
Shree Siddhanath Vidyalaya,80.1380832,29.0121107
 ,85.3279851,27.7051472
 ,80.1309037,29.0252842
 ,85.5268759,27.6308657
 ,83.4495929,27.5185319
 ,84.4360663,27.6839015
 ,83.4633587,27.5058424
 ,83.4411706,27.5063069
 ,83.4477253,27.48078
 ,83.4448876,27.516037
 ,83.4512211,27.5057564
 ,83.4618857,27.5184531
 ,83.4519189,27.5088283
 ,83.4638244,27.5228057
 ,83.4466871,27.5092119
 ,83.4579609,27.5198445
 ,83.4559007,27.5089269
Prime College (New Building),85.3028299,27.7170365
 ,83.44016,27.5212386
 ,83.4535101,27.5053272
 ,83.4538439,27.5206029
 ,83.4581465,27.5112136
 ,83.4686704,27.711165
Uniglobe Higher Secondary School,85.3190501,27.7073629
 ,85.3158082,27.6658023
Nilkantha Multiple Campus,84.8940647,27.9117176
 ,85.2922079,27.6919803
Saraswati Higher Secondary School,85.3404198,27.569326
 ,87.3367454,26.8560456
 ,85.5144772,27.6323192
 ,85.8003674,27.7597577
 ,85.8051419,27.7461761
 ,86.046723,27.5292639
 ,85.4834913,27.6429374
 ,86.7585107,26.4897861
 ,86.0595392,27.5282569
 ,84.0597525,28.0736163
 ,84.0608645,28.0735859
 ,85.2710199,27.7228331
 ,85.504692,27.0090194
 ,85.9419867,26.7359056
 ,85.2990007,27.9333366
 ,85.4328767,27.6678538
 ,87.1486067,26.5991161
 ,85.2813174,27.6820263
 ,87.1493071,26.5988264
 ,84.5601909,27.6862633
 ,84.5333183,27.6778322
 ,84.5623331,27.6872456
 ,84.5401055,27.6713052
 ,84.5350385,27.6820292
 ,84.4071356,27.7007757
+ACI-Sri Higher Secondary School, Bhaluwahi+ACI-,86.2344619,26.6963512
 ,85.3144721,27.7363594
 ,85.3293796,27.6912294
 ,85.3205771,27.6555889
 ,85.3259698,27.71143
 ,86.4721017,26.7136773
 ,85.1451878,27.9178928
 ,85.3590717,27.6483026
 ,85.3812026,27.673228
 ,85.3009797,27.708948
 ,85.306114,27.7114065
 ,87.162932,26.8194253
+//0A4P/9AKT//QCW//0A4P/9AKX//QCN//0A4P/9AKT//QC1//0A4P/9AKT//QCq- +//0A4P/9AKT//QCI//0A4P/9AKT//QCe//0A4P/9AKX//QCN//0A4P/9AKT//QCc//0A4P/9AKT//QC///0A4P/9AKT//QCo//0A4P/9AKT//QC///0A4P/9AKT//QCv//0A4P/9AKT//QCw//0A4P/9AKT//QC///0A4P/9AKT//QCZ//0A4P/9AKX//QCN//0A4P/9AKT//QCX- +//0A4P/9AKT//QCV//0A4P/9AKT//QCy//0A4P/9AKX//QCH//0A4P/9AKT//QCc-,85.4390904,27.670878
 ,85.4390675,27.6707947
 ,85.4422666,27.6705503
 ,87.1639948,26.8146242
 ,87.1621946,26.818565
 ,87.1576138,26.8238112
 ,85.3234226,27.597598
 ,85.5170305,27.6390968
 ,87.1645653,26.6017409
 ,84.4231109,27.6937439
 ,85.0113894,27.0291042
 ,85.0052099,27.0272886
 ,84.9929638,27.0326328
Shree Dhankali Pra. Vi,85.5675283,27.5685989
Inaruwa English Boarding School Higher,87.1462279,26.598682
 ,85.2588152,27.3598278
 ,86.5424216,26.9079462
 ,87.5995841,26.6659426
 ,87.5990436,26.6654615
 ,87.6026484,26.6667649
 ,85.3007384,27.762028
 ,85.3450659,27.6879201
 ,85.3440681,27.7001084
Vishow Adarsha,87.2724337,26.6660356
Bhrikuti Boarding School,87.2732277,26.6661187
 ,85.3637381,27.7791262
 ,85.3470433,27.6843823
 ,85.3469416,27.6844245
 ,84.3678603,28.2766222
 ,87.6274332,26.6672802
 ,84.2820736,27.60572
 ,85.3443235,27.740392
 ,85.320966,27.666559
Netra Jyoti Pra V,83.7871302,28.1900918
 ,80.1789072,28.9653788
 ,85.5380309,27.6189173
 ,85.5393685,27.6192952
 ,85.3214013,27.6733028
 ,84.537237,27.6380998
 ,85.3206579,27.6557749
Laxmi Adarsha College,84.0634299,28.1712576
 ,83.7681641,28.1811639
 ,85.433657,27.6736493
 ,84.4349759,27.6693384
 ,85.3710836,27.7208213
 ,85.8869174,27.6352764
 ,86.0468095,27.536092
 ,84.2891594,27.450075
 ,85.3553752,27.7265389
 ,84.8728667,27.0060968
 ,84.870486,27.009943
 ,84.4450554,27.7605249
 ,84.4448036,27.7604775
Shree Bakreswor Ma V,84.5726831,27.9278763
Krishna Adarsha School,85.0199557,27.4048911
 ,85.9479667,27.7109417
 ,85.9795348,27.6902334
 ,85.94625,27.7145267
 ,85.9475398,27.7033633
 ,81.6267001,28.0642953
 ,81.6265738,28.0639611
Shree Devi Uchha Ma Vi,85.9800493,27.6857847
 ,85.346201,27.7156468
 ,84.1311432,27.6569405
 ,87.9654304,26.5535777
 ,88.0899357,26.5491978
 ,87.9573518,26.5684572
 ,88.0867174,26.5606124
 ,88.0214746,26.5602753
 ,80.6269146,29.2729216
 ,85.2881858,27.7296662
 ,85.3441951,27.6787187
+//0A4P/9AKT//QCc//0A4P/9AKT//QCo//0A4P/9AKT//QCk//0A4P/9AKT//QC+- +//0A4P/9AKT//QCu//0A4P/9AKT//QC+- +//0A4P/9AKT//QCs//0A4P/9AKT//QC/- +//0A4P/9AKT//QCs//0A4P/9AKT//QC///0A4P/9AKT//QC3//0A4P/9AKX//QCN//0A4P/9AKT//QCj//0A4P/9AKX//QCB//0A4P/9AKT//QCo//0A4P/9AKT//QCX//0A4P/9AKT//QCw-,84.1329496,27.678449
 ,83.5353589,27.8735558
 ,85.3218132,27.7030628
 ,85.5390476,27.6174404
 ,83.4589871,27.6807754
 ,88.0948816,26.5644885
 ,85.9005587,27.6149424
 ,84.5535151,27.5732175
 ,87.8559801,26.6474374
 ,82.9873227,27.6610179
 ,85.5229562,27.635196
 ,85.6447101,27.6878854
 ,85.6365212,27.6936699
Chandenee Ma V,85.627226,27.6799408
Shree Satya narayan school,87.278231,26.461843
 ,87.3305628,26.6182345
 ,85.3546445,27.7189364
 ,85.4392043,27.6710245
Rajdevi School,85.1262772,27.3934248
+ACI-G.S.Niketan, Hetauda+ACI-,85.0400578,27.4230967
+ACI-Ujjwal Shishu Niketan, Hetauda+ACI-,85.0395627,27.4245361
Shramik Vidyalaya,85.0285868,27.4156252
 ,84.5142802,27.6258142
 ,84.314221,28.012796
Buddha Children Mobile Library,83.963912,28.2050884
 ,83.776947,27.556479
 ,85.5889929,27.593695
 ,85.5342605,27.7641456
 ,85.3625513,27.7767919
 ,85.3353419,27.6512342
 ,85.3347814,27.650602
 ,85.3366468,27.6526898
 ,85.3367203,27.6511018
 ,85.3356736,27.6508325
 ,85.335187,27.6502337
 ,82.1900536,28.3675421
 ,84.9732404,27.1642262
 ,85.3120862,27.71285
 ,83.5434113,27.8662222
 ,85.1803304,27.1802216
 ,85.3217645,27.7024948
 ,83.4655298,27.696861
 ,85.9373886,26.7271628
 ,81.6142384,28.0594568
 ,85.3245385,27.6579589
 ,85.9494105,27.7139043
 ,87.2800466,26.477178
 ,85.0713542,27.0909037
 ,85.2661765,27.6129921
Shree Neelkanta Higher Sec School,85.1840744,27.9785677
 ,85.932992,26.7158998
 ,86.16313,26.887985
 ,86.1558641,26.8847197
 ,86.1502896,26.8860067
Gauri shankar college,85.2983636,27.6989455
Nepali,87.166455,26.598249
 ,83.1174229,27.7270376
 ,85.2462275,27.6752059
 ,84.518614,27.6329815
 ,84.5194915,27.6302847
 ,87.8646302,26.6562002
 ,84.3187964,27.6472852
Applied College,87.2804421,26.468209
 ,84.3895478,27.6133974
 ,85.3096378,27.705863
 ,85.3256944,27.6434122
Sallari Pra V,83.7880772,28.2706543
 ,87.2099497,26.708202
 ,87.2124883,26.7065476
 ,85.3307161,27.7312958
 ,84.540952,27.8738675
 ,87.8185739,26.6105246
 ,85.1026368,27.3820943
Shree Kulamaya Bhagwati School,85.3932983,27.637829
 ,85.3937636,27.6235942
 ,84.0827953,28.0324833
The Nepaljung Public School,81.6140326,28.0465769
 ,85.3137865,27.6677145
 ,84.3193094,27.5658192
 ,80.4515944,29.7450371
 ,80.4306026,29.7610655
 ,85.8955354,27.7803977
Ketu Secondary School,85.8988516,27.785903
Private Paradise Secondary School,85.8977547,27.7902102
 ,85.3374863,27.6489903
 ,85.8951782,27.7801094
Shree Saraswoti Padma Primary School,81.0816346,28.4200016
 ,85.3177573,27.6922447
Shree Durga Bhawani Primary School,81.0962461,28.3876196
 ,83.4386877,27.5919442
 ,83.4296999,27.5834659
 ,83.3938594,27.6714095
 ,83.4789126,27.5756624
 ,83.1561411,27.6941687
 ,83.4712702,27.5697471
 ,83.4680018,27.5706556
 ,83.4350429,27.5948263
 ,83.3950153,27.658067
 ,83.3930956,27.6688386
 ,83.1621433,27.6937761
 ,83.1501122,27.6892412
 ,85.3184097,27.6899603
 ,81.9370222,29.2096361
 ,83.3919445,27.5149024
 ,83.1757218,27.6618239
 ,83.4684186,27.6885083
 ,83.4550713,27.512467
 ,83.6615354,27.5281425
 ,83.4572868,27.6635358
 ,83.4588677,27.6704184
 ,83.4692451,27.6448952
 ,83.4757486,27.6143626
 ,83.785376,27.4704502
 ,83.9007583,27.453662
 ,83.860563,27.4765006
 ,83.849978,27.4777331
 ,83.8286919,27.4851807
 ,83.4461541,27.6873891
 ,83.4440657,27.512636
 ,83.4434111,27.5108113
 ,83.4624518,27.7010157
 ,83.1406149,27.6875786
 ,83.1943985,27.6888762
 ,83.7887177,27.5542619
 ,83.4660775,27.7051539
 ,83.4719402,27.5662526
 ,83.4712955,27.6594138
 ,83.4602586,27.6762562
 ,83.4606593,27.6723173
 ,83.2020091,27.6873507
 ,83.1578057,27.6960656
 ,83.4662206,27.6001212
 ,83.4763539,27.6123183
 ,83.4753077,27.6159833
 ,83.8999447,27.4564754
 ,83.4489676,27.5188044
 ,83.4701274,27.7059378
 ,83.3257828,27.6677774
 ,83.7842436,27.4816814
 ,83.4629631,27.6693954
 ,83.4644216,27.6888205
 ,83.4722275,27.6907774
 ,83.4775994,27.6871944
 ,83.4786093,27.6879529
 ,83.4360075,27.6588017
 ,83.4299559,27.6910275
 ,83.4258251,27.690066
 ,83.2771776,27.6507415
 ,83.2495886,27.598584
 ,83.2419105,27.5278094
 ,83.4048423,27.6315655
 ,83.457437,27.6583494
 ,83.4638284,27.6654479
 ,83.465072,27.6396808
 ,83.565603,27.6242615
 ,83.1174724,27.7247239
 ,83.5512486,27.8666651
 ,83.4673985,27.6726146
 ,83.2772374,27.6433623
 ,83.1561013,27.6976376
 ,83.5307771,27.8332015
 ,83.8091444,27.5302844
 ,83.4588062,27.6703896
 ,83.4732892,27.6172958
 ,83.4789028,27.6394897
 ,83.463576,27.6296161
 ,83.5118712,27.5078452
 ,83.535589,27.8446514
 ,83.4730913,27.5996784
 ,83.8819675,27.4684797
 ,83.6976328,27.5754308
 ,83.5995793,27.6513417
 ,83.4664505,27.6840894
 ,83.3597475,27.6842261
 ,83.3035464,27.690658
 ,83.2890115,27.668776
 ,83.5699407,27.5937347
 ,83.4027842,27.6290161
 ,83.5109939,27.5952661
 ,83.4700294,27.6922509
 ,83.5222269,27.5207735
 ,83.4554399,27.6749879
 ,83.4690606,27.6876431
 ,83.4718478,27.6892159
 ,83.4755988,27.6888998
 ,83.4348531,27.5940055
 ,83.4477511,27.6830809
 ,83.4200387,27.6828537
 ,83.4198511,27.68393
 ,83.2514247,27.6138417
 ,83.2514463,27.5597857
 ,83.3235991,27.4937909
 ,83.3578001,27.5050922
 ,83.359468,27.5020314
 ,83.3928639,27.5133928
 ,83.4662331,27.6000177
 ,83.5021551,27.6269101
 ,83.5932842,27.6521962
 ,83.5955619,27.6461238
 ,83.5315388,27.5378956
 ,83.5263943,27.5314811
 ,83.5096693,27.5056289
 ,83.5401658,27.5122105
 ,83.5371273,27.5128347
 ,83.4865181,27.5698202
 ,83.4154524,27.596474
 ,83.398587,27.6291727
 ,83.3698661,27.6361936
 ,83.4646694,27.6565809
 ,83.5115982,27.627054
 ,83.4686095,27.5798802
 ,83.426292,27.6839747
 ,83.445319,27.6844863
 ,83.464353,27.691053
 ,83.4011157,27.6888452
 ,83.4635636,27.7044765
 ,83.4580739,27.6865573
 ,88.0341694,26.4335244
Educare Montessori,84.0045352,28.2198903
 ,85.3142716,27.7087047
 ,83.2479978,28.0689548
 ,83.5417668,27.8380863
 ,83.2639341,28.0398148
 ,83.2514929,28.0681648
 ,83.5147389,27.8033639
 ,81.5977193,28.1061927
 ,81.6075872,28.0974703
 ,83.4713204,27.5028241
 ,83.4606271,27.506052
 ,83.5992255,27.6552617
 ,83.5313034,27.5371438
 ,83.4593182,27.506536
 ,83.4681569,27.6986173
 ,83.2844696,28.0123636
 ,83.392463,27.9901431
 ,83.4593518,27.6250266
 ,85.3567824,27.7157017
Shiveshwori Basic school,83.966439,28.2994309
Shree Saraswati Aadarbhut Vidhyalaya,83.9710907,28.3453514
Shree Machhapuchhre Secondary School,83.9656111,28.3321821
Bijaya Basic School,83.9068002,28.2550595
 ,85.3487335,27.7379243
 ,85.3481036,27.7367985
 ,85.3493471,27.7372669
 ,85.3369616,27.7389143
Sita Basic School,84.0365257,28.2709151
Himalaya Ma V,84.0422078,28.271816
Saraswati Birmaya Basic School,84.0500913,28.2690621
New Era Library,84.0474503,28.1807546
 ,85.3479273,27.7359179
 ,83.4568943,27.6869586
 ,88.0962937,26.691202
 ,88.0979181,26.6900786
 ,85.3350676,27.6897813
 ,85.3351569,27.6899625
 ,85.339047,27.661784
 ,84.2363398,27.573909
 ,85.3225468,27.7074007
 ,85.3553954,27.7130764
 ,83.6635757,28.193674
 ,85.3303478,27.7343844
 ,83.4514092,27.5085184
 ,83.4067656,27.5659307
Shree Amar Day Care Centre,83.805612,28.3465803
Shree Phungrukhu Primary School,83.8057347,28.3467904
 ,84.759526,27.0801093
Aadhunik English Boarding School,85.9244361,27.2120297
 ,85.2978712,27.7317761
 ,85.3643746,27.7768681
 ,85.3711874,27.7732258
Fairy Land Montesorri,83.9595744,28.2119895
St. Marys High School,84.5753215,27.9776484
Manaslu Shantivilla hostel and learning center,84.4531635,27.9448575
Shree Gorakhkali Prathamik Vidyalaya,84.6292841,27.9750908
Yeti Technical Education and Multiple College,84.6201937,27.9667089
Shree Mankamana Deaf Residential Secondary School,84.6034796,27.9667283
Shree Ratna Rajya Ucha Madhyamik VIdhyalaya,84.5927634,27.9705833
Laxmi Samudayak Shikshya Sadan,84.6211113,27.9667526
 ,85.3530822,27.5899437
 ,85.5493382,27.6247764
 ,85.3498347,27.7607112
 ,85.5577064,27.6140274
 ,86.5553143,27.2825185
 ,85.5480237,27.6254463
 ,85.3216854,27.7014701
 ,84.6707005,27.5999949
Apex Pre School,84.0689585,28.1660966
 ,85.3412815,27.7038519
 ,85.3353715,27.7001115
Bhagawati Basic School,84.0736196,28.1105888
Red Gold Montessori,84.0872271,28.160374
Arunyoti Library,84.1171535,28.1668287
Lapsibot School,84.6447118,28.187361
Annapurna High School,84.102656,28.354548
Rukmini Primary School,81.1264853,28.5760319
Khairabaan Bhagwati Primary School,81.1989453,28.5418744
 ,87.3409976,26.9767678
 ,84.366695,27.6619582
 ,85.3318866,27.72401
Shree Manju Shree Sishu Batika Secondary School,81.243565,28.3868321
Shree Geruwa Primary School,81.20519,28.3904507
 ,83.5638757,28.3428069
Pashupati Lower Secondary School,81.1291189,28.4670702
 ,85.3135542,27.6591968
 ,85.3789684,27.6979619
 ,85.2749218,27.6679416
 ,84.2354984,27.5803069
 ,85.3164131,27.6738018
 ,88.0394291,26.9357816
 ,85.3208527,27.7004744
 ,86.5288152,27.4273702
 ,85.3085101,27.7174321
 ,83.6430261,28.1406737
Janak Basic School,84.0915753,28.2113222
Shree Shankha Higher Secondary School,84.7048938,27.805525
+//0A4P/9AKT//QC2//0A4P/9AKX//QCN//0A4P/9AKT//QCw//0A4P/9AKX//QCA- +//0A4P/9AKT//QCu//0A4P/9AKT//QC5//0A4P/9AKX//QCH//0A4P/9AKT//QCo//0A4P/9AKX//QCN//0A4P/9AKT//QCm//0A4P/9AKX//QCN//0A4P/9AKT//QCw- +//0A4P/9AKT//QCJ//0A4P/9AKT//QCa//0A4P/9AKX//QCN//0A4P/9AKT//QCa- +//0A4P/9AKT//QCu//0A4P/9AKT//QC+//0A4P/9AKT//QCn//0A4P/9AKX//QCN//0A4P/9AKT//QCv//0A4P/9AKT//QC+//0A4P/9AKT//QCu//0A4P/9AKT//QC///0A4P/9AKT//QCV- +//0A4P/9AKT//QCs//0A4P/9AKT//QC///0A4P/9AKT//QCm//0A4P/9AKX//QCN//0A4P/9AKT//QCv//0A4P/9AKT//QC+//0A4P/9AKT//QCy//0A4P/9AKT//QCv-,85.20761,27.3310561
 ,85.3197976,27.6824257
 ,85.3215313,27.6931093
 ,85.3560773,27.6160058
 ,85.3431228,27.6876702
 ,80.5694824,28.7429384
 ,80.5651622,28.7466353
 ,80.5770214,28.7374463
Shree Bachchhala Ni.Ma.Vi.,85.2628994,27.8766116
 ,84.4447456,27.6919918
 ,84.4340871,27.6838507
Shree Janajagriti Primary School,84.6409513,27.8622423
 ,85.3280281,27.686717
 ,85.5353265,27.6135426
 ,85.9042737,27.8897807
 ,83.4269709,27.6400528
 ,87.2625582,26.6597062
 ,87.6988538,26.6682919
 ,87.6952394,26.6637217
 ,81.3371876,29.1549504
 ,81.3239425,29.1549473
 ,82.5003041,27.9979396
 ,84.4447205,27.6921756
Mitra School,85.3230552,27.6798186
 ,85.342298,27.7180076
 ,85.3201145,27.6716364
 ,84.5441225,28.1273199
 ,84.4823916,28.0621646
 ,84.4780238,28.0730375
Shree Shreejana Primary School,83.5409258,27.9620155
Madarsa Ahale Sunnat Guleshane Faijur Rasul,84.8096199,28.042974
Shree Sitala Devi Pra. Vi.,84.819383,28.0670486
Shree Janashakti Ni. Ma.Vi,84.8127061,28.0570347
Thongdolsamten Choling Gumba Pra V,86.3415729,27.5895187
Bal Bikash Pra V,85.8170575,27.4862733
Shree Praja Jyoti Pra V,84.7000622,27.8116525
Bhairabi Pra V,84.7142015,27.8328055
Sunapati Ni Ma V,85.8264506,27.4865659
Bagawatibhakta Pra V,85.8391374,27.4949436
Shree Shakti Pra V,84.7583735,27.8289149
Shree Bhawani Ni Ma V,84.7497247,27.8529679
Dahoo Uccha Ma V,85.8102668,27.5000898
Shree Aanapurna Pra V,84.7184107,27.8597638
 ,85.9245912,26.7233587
Shree Deurali Pra V,84.7098285,27.8682741
Devi Pra Vi,85.9827885,27.45434
Shree Baal Mandir Secondary School,84.6227663,28.0008888
Shree Chandra Jyoti Primary School,84.5782149,27.9816837
Madarsa Faizane Alahazrat,84.6267662,27.9939449
Shree Akala Devi Primary School,84.7387491,28.1989989
Shree Bhagawati Lower Secondary School,84.724755,28.1941194
Shree Kanya Devi Lower Secondary School,84.7293996,28.181647
Shree Durga Secondary School,84.7207844,28.1710062
Shree Sidratha Secondary School,84.7208842,28.1418949
Shree Thani Primary School,84.7146951,28.1545023
